CodeCIS;ID_gp_gen
68748491;99
68748502;349
68749248;447
68749814;1669
68751498;847
68751765;998
68753129;389
68754537;1185
68756495;1703
68757280;1323
68758076;1780
68758884;401
68759274;1404
68759769;1417
68759947;1397
68762014;493
68762516;95
68762562;664
68764129;1482
68764346;1082
68765170;127
68765423;1099
68766984;286
68768818;561
68770687;1103
68774041;784
68774283;1223
68774365;1251
68774397;1734
68774810;1266
68775289;330
68777767;322
68778495;762
68779202;329
68781121;1091
68782718;473
68783058;777
68789399;1416
68789755;819
68790106;94
68791941;281
68796073;414
68796205;1383
68796365;969
68798117;1658
68798569;451
68800618;57
68800657;737
68803742;353
68804495;746
68805138;853
68805939;176
68806603;1082
68806628;1403
68808515;581
68808796;1796
68809147;587
68809994;307
68810441;235
68810459;1088
68810740;591
68811073;379
68811301;1505
68812015;290
68814685;1248
68816348;460
68816412;656
68816437;282
68818192;1528
68819052;1428
68820617;690
68821950;1422
68822550;236
68822568;663
68823314;368
68823378;1417
68823442;1072
68823570;1106
68826374;719
68826958;955
68827490;1026
68828126;616
68829121;1696
68829580;330
68830198;136
68831503;364
68831670;1022
68832021;972
68832758;629
68834182;1479
68836272;1296
68837844;702
68837972;278
68840153;442
68840580;1468
68840694;1099
68840751;942
68841180;883
68843466;442
68843886;1223
68846850;1503
68849070;1591
68849914;389
68850304;294
68850795;1246
68852892;1157
68853282;445
68853446;304
68853567;1243
68857836;1240
68859538;938
68861083;1622
68862107;1546
68865313;1650
68866867;895
68868206;468
68871572;666
68872279;1235
68872286;1069
68872941;354
68873833;764
68875019;915
68875268;102
68876092;1025
68876142;270
68877714;1207
68878549;1752
68878773;1207
68879206;346
68880233;645
68880443;649
68880774;729
68881399;147
68881591;656
68882298;1243
68885337;1552
68885764;1262
68886179;1805
68887103;437
68887509;113
68888027;1298
68888874;1014
68888917;198
68890786;290
68891831;1100
68893921;1259
68895395;703
68896312;561
68900650;659
68901873;1753
68902014;1459
68903408;1474
68903689;449
68906169;1178
68906272;282
68906660;497
68907417;895
68909329;1132
68909592;353
68912300;263
68913719;1506
68915360;1416
68915823;620
68916754;837
68917500;1475
68919273;676
68919686;1173
68919953;521
68921858;1387
68923567;1247
68924053;1276
68924434;482
68926524;1470
68927786;561
68928009;15
68928023;306
68928112;309
68928888;797
68929602;373
68930145;82
68932559;351
68932922;754
68933636;113
68934211;1255
68934841;901
68937321;1257
68937339;500
68938811;70
68944561;1320
68945058;462
68946021;996
68946078;1103
68947422;1174
68948346;1758
68948481;981
68949551;563
68950692;1684
68950817;811
68951100;531
68951381;698
68952241;570
68952704;1099
68953261;374
68953418;552
68956026;1482
68956300;331
68956656;1434
68962100;463
68962431;1385
68967396;1227
68969721;1480
68971544;811
68976559;329
68976744;1062
68976826;923
68978414;449
68982836;447
68983087;717
68984381;76
68986795;1236
68987922;772
68988369;622
68989108;691
68990181;103
68992257;1630
68992346;352
68994742;1173
68995940;14
68996857;798
68998801;1776
68998826;197
68999650;1547
69000230;969
69000305;461
69000579;893
69000764;584
69001204;656
69002523;1372
69004563;968
69005170;191
69005448;1681
69005619;1163
69006105;1703
69006393;1353
69006984;57
69008387;851
69010267;1494
69010986;537
69011006;1033
69013007;748
69014881;655
69015780;864
69016117;802
69016925;1032
69017151;1438
69018157;1484
69018164;629
69018901;1038
69019024;276
69020254;915
69020635;1266
69020770;932
69021160;157
69021776;764
69022401;31
69023072;1313
69023631;853
69024085;1661
69024555;1447
69025080;948
69025707;764
69026022;480
69026129;1087
69028781;1397
69030106;35
69032413;1739
69032573;1258
69033903;156
69034542;756
69035345;534
69035740;858
69036269;1005
69036504;14
69038462;455
69039411;1493
69040449;830
69040591;895
69041120;1119
69042891;912
69043160;331
69044807;1209
69046402;32
69046879;1269
69047251;968
69047792;1254
69048652;373
69048990;1630
69050347;656
69051335;450
69052120;213
69054687;1223
69056275;1385
69057548;147
69057701;788
69058237;911
69058582;1022
69060505;1629
69061105;1008
69061411;1381
69062342;450
69062997;1332
69064891;1447
69065160;33
69065961;1692
69066650;467
69067841;385
69068516;1332
69068936;914
69069536;1261
69070613;53
69071238;434
69075101;1250
69077892;655
69077942;1767
69081339;1257
69082149;1447
69082569;952
69083564;1443
69084246;413
69084488;775
69085330;891
69086254;1436
69087107;42
69087947;1094
69088077;740
69091027;836
69093163;969
69093245;188
69094443;754
69094525;102
69095463;349
69096857;1602
69098705;372
69100387;587
69101592;764
69104909;79
69105377;1689
69107392;1707
69109347;812
69109799;1503
69110520;913
69111191;356
69111782;764
69115058;850
69116135;1265
69116587;430
69116854;862
69116975;1546
69117187;629
69117454;1535
69118136;1190
69118175;148
69119124;146
69119195;29
69119544;526
69122316;1023
69122540;491
69123382;1303
69123578;705
69125020;21
69126300;1219
69128963;9
69129168;1480
69131607;1586
69132627;387
69133241;1619
69133266;1748
69133501;769
69133565;1252
69135922;1546
69137599;1794
69138295;508
69138306;782
69139187;1094
69139269;617
69141416;1631
69143068;820
69147038;930
69147369;979
69148058;850
69148236;56
69149270;899
69149683;559
69151830;892
69153913;490
69155138;323
69156724;1620
69157915;1336
69158248;1254
69159834;223
69161098;1371
69161632;418
69161760;564
69161828;1178
69164379;117
69165431;65
69166063;165
69166273;89
69166540;150
69167489;1373
69167966;1790
69169038;615
69170325;371
69170784;56
69170898;532
69172109;716
69174003;270
69175190;198
69176399;1242
69176659;448
69178507;1257
69179413;1247
69180611;198
69181268;442
69181930;89
69183696;1161
69185423;411
69186151;718
69187164;411
69188939;284
69190025;1353
69190947;1530
69193861;498
69194575;11
69194835;620
69196619;621
69196658;106
69197614;561
69198513;29
69198794;1635
69198890;1735
69200035;134
69200601;863
69201646;668
69202036;288
69203202;510
69203907;200
69204699;119
69204941;197
69205527;903
69206159;1267
69206885;616
69206903;188
69208046;1203
69208950;1253
69211366;174
69211811;1262
69214818;381
69218485;979
69219167;1612
69219854;303
69220333;1436
69224470;131
69225138;923
69225978;1505
69226336;1417
69226514;1259
69227783;146
69229229;1452
69233067;865
69235342;278
69235506;1489
69235513;235
69236138;1384
69238826;157
69239369;764
6924021100%;835
69240866;1034
69242155;1410
69243410;963
69244131;1414
69244163;853
69244971;1221
69245429;1247
69245913;951
69245945;1792
69247608;8
69248521;1261
69249210;780
69250369;704
69251617;1153
69251827;657
69252822;1501
69252929;1418
69256226;1550
69256767;158
69257869;1022
69258501;429
69259037;1479
69259329;883
69260395;234
69264461;653
69265638;994
69265691;1151
69265912;1518
69266996;156
69267831;1068
69269647;450
69272860;1102
69273510;277
69273791;237
69274765;938
69275657;1693
69276143;1360
69276403;512
69276588;350
69277067;1285
69277601;1254
69278411;1586
69279246;1025
69279730;373
69280145;324
69281126;968
69281724;1486
69282192;690
69283419;94
69284407;442
69284777;1032
69286109;236
69287499;1329
69287862;1581
69288170;1418
69288409;1502
69289272;1026
69289895;1435
69291896;243
69291960;14
69292959;1149
69293057;302
69294611;33
69295649;196
69296135;1733
69298093;694
69298346;736
69301899;345
69302392;1246
69304938;55
69304991;1610
69307215;471
69307489;1709
69307585;1103
69307610;1422
69309020;1584
69309166;350
69309579;1094
69309586;947
69310040;1660
69311014;351
69314170;284
69315692;1497
69316285;762
69316449;115
69318101;719
69318400;380
69319623;846
69319897;818
69320173;1486
69320216;913
69323162;650
69323365;1336
69323454;502
69323760;783
69325697;186
69325964;407
69327214;372
69329044;913
69329400;1092
69329539;917
69329603;276
69329731;1181
69331967;357
69335086;148
69335481;14
69335734;518
69337265;562
69337475;449
69339782;619
69339992;729
69340279;1712
69341566;1170
69343268;746
69344548;109
69346054;553
69346798;947
69347028;629
69347302;1267
69348361;1797
69349673;1034
69351293;1513
69351496;1361
69352192;419
69354407;237
69354916;309
69355498;1213
69355669;720
69356073;850
69356080;396
69356486;1062
69356657;1469
69360552;837
69363281;1080
69364180;352
69364999;43
69365019;1254
69366377;654
69366854;1417
69367995;659
69368816;1147
69369042;331
69371748;892
69372088;550
69373521;853
69374160;121
69375846;897
69376250;257
69377174;915
69377288;395
69379595;1438
69380042;1691
69380170;1247
69381219;947
69381226;831
69381411;1584
69381692;447
69381938;1312
69382100;8
69382374;1039
69384667;435
69385242;493
69386390;404
69386458;584
69386636;169
69386789;638
69387179;853
69388669;283
69388726;1541
69389536;349
69390232;301
69391170;1136
69392443;55
69392468;201
69393253;723
69393666;871
69394106;940
69396438;457
69397052;1469
69398962;1096
69399338;1476
69399555;1253
69407386;1266
69410368;1397
69410877;587
69413617;854
69414046;1666
69414103;1106
69414886;1313
69415237;1635
69417640;1687
69418436;1132
69419292;716
69420661;105
69422057;810
69422299;1094
69422609;509
69423935;1245
69424492;711
69424909;200
69425669;1631
69426034;726
69426155;552
69427168;630
69428601;1371
69428971;16
69429557;1025
69431234;801
69431444;967
69433210;165
69436263;1548
69436441;938
69437276;267
69437714;928
69438015;1544
69439163;595
69439793;1417
69440226;283
69440571;1485
69440660;1051
69441755;969
69443806;417
69443966;1343
69445593;963
69448066;1323
69448283;31
69448326;177
69448600;40
69451151;1105
69451322;559
69451945;1250
69455705;450
69456344;164
69456561;498
69457211;109
69457670;1359
69457752;1183
69458263;461
69458740;43
69459098;1251
69461099;80
69465051;947
69465172;1672
69466146;915
69466477;896
69467344;1126
69467732;1633
69468019;1532
69468186;97
69468962;346
69469719;1415
69470867;1573
69472373;3
69473009;1403
69473265;1312
69473824;433
69474118;112
69475597;1095
69475939;493
69476418;31
69476628;619
69477687;691
69480060;747
69480950;120
69481162;380
69481493;1670
69481664;1371
69482905;213
69484272;143
69485328;476
69488210;221
69489216;1727
69489312;756
69489433;150
69490072;717
69490193;422
69490275;79
69491669;1126
69491847;666
69492739;561
69493182;324
69493862;558
69497921;263
69498222;1033
69498279;1274
69498425;1336
69499833;593
69501565;704
69501597;734
69502717;850
69503071;350
69504052;1385
69504216;1247
69505147;614
69505268;1555
69505357;1468
69505624;910
69506459;434
69508588;1313
69509672;863
69510055;1332
69511004;380
69511634;111
69513934;366
69514363;1683
69514954;1269
69515077;493
69516229;1258
69516460;613
69519524;947
69520003;853
69520448;655
69521265;34
69521735;1691
69521824;242
69522513;913
69525705;1606
69525986;915
69528256;1323
69530022;800
69531462;1391
69531658;930
69531932;350
69532685;353
69532710;77
69536527;941
69536979;1213
69537045;29
69537967;690
69539377;1373
69541549;1428
69543863;1184
69543888;1371
69545056;1241
69546553;1690
69546642;103
69548668;1132
69549631;1321
69550690;1132
69551237;845
69552232;726
69553238;107
69554265;1501
69556750;353
69556818;762
69557311;695
69557432;848
69559013;1600
69559554;99
69560065;562
69561021;1096
69561982;107
69563150;191
69564537;777
69567024;812
69568788;588
69571791;384
69572441;650
69573276;932
69577958;1345
69578113;398
69578120;1083
69582535;1086
69583861;1422
69584073;813
69584714;146
69585257;823
69585360;307
69585499;446
69586327;1265
69586423;468
69586658;1322
69588470;754
69590076;847
69591915;1287
69593873;846
69594377;864
69594548;60
69597074;818
69599253;1196
69602023;754
69604750;1066
69606819;350
69606865;1139
69612188;99
69612398;779
69612658;1227
69614285;460
69618579;1287
69620078;1421
69621365;353
69621899;1072
69622809;467
69624532;275
69624646;1417
69630186;40
69632034;1353
69632632;1036
69633093;1106
69634537;668
69634836;164
69635532;1347
69638464;1199
69640472;1012
69641318;866
69643237;79
69643760;1038
69644015;1416
69645626;694
69646557;103
69649119;972
69649845;259
69652211;1126
69654116;1010
69656583;1255
69657571;657
69658075;396
69658214;1537
69659729;1267
69661139;1120
69661228;157
69661235;40
69662344;343
69663841;1029
69666766;1548
69666976;135
69667569;680
69668482;197
69670412;1547
69671343;385
69671845;681
69672096;52
69672356;1384
69673102;352
69674026;1709
69675822;1247
69677556;614
69678277;1462
69679201;1635
69681960;1162
69684369;1641
69687290;190
69690354;1305
69692259;1706
69692533;1375
69692540;587
69692800;1485
69693507;490
69694032;690
69694737;1086
69695547;528
69699257;493
69699613;490
69699620;568
69701039;746
69701943;698
69702148;1348
69702372;387
69704722;1717
69704761;1376
69706381;1025
69708254;455
69709274;1259
69710020;893
69710789;448
69714150;980
69715252;156
69715754;489
69716450;801
69716824;983
69718024;1536
69718483;944
69719585;1245
69721369;216
69722065;8
69722161;112
69722250;1732
69723039;1037
69723053;1249
69723943;1585
69724187;1153
69724251;60
69724301;1726
69725606;623
69726341;1384
69727870;1590
69729309;616
69729519;1535
69733040;691
69733859;1127
69734142;1306
69735867;468
69736549;1027
69739716;690
69740017;691
69741329;1491
69742178;281
69742203;1419
69742445;1181
69742819;1325
69742986;1377
69744389;372
69745110;1509
69745669;740
69746358;1355
69748156;790
69756142;853
69756861;1480
69758944;374
69759672;550
69761926;1442
69764452;1258
69765390;128
69766567;1383
69767110;656
69768664;701
69769588;995
69770448;913
69771614;862
69771849;1094
69771920;283
69772164;1470
69772883;1244
69773654;1314
69774158;293
69776892;157
69777040;517
69778288;1693
69780531;917
69782087;1579
69783463;1422
69784280;457
69784540;54
69784800;1243
69786534;1401
69791143;1375
69792010;14
69794641;1480
69795857;349
69797801;1137
69798262;379
69799656;447
69799955;1421
69800507;1498
69801139;526
69802682;322
69805237;425
69805340;403
69806289;303
69807042;79
69808144;446
69809723;351
69809794;1565
69811090;1447
69812566;812
69814229;460
69816080;1278
69816582;33
69817200;750
69819023;358
69820901;1367
69822457;235
69823317;70
69825930;1010
69827059;382
69828759;25
69828951;953
69831050;1383
69831794;1275
69832750;1172
69832939;1585
69833069;1703
69833133;540
69834687;1733
69835020;309
69836147;969
69836948;1249
69837295;888
69838148;437
69839638;159
69840124;750
69840149;1192
69840327;715
69840487;1026
69841906;1427
69841984;1304
69846102;374
69846255;1709
69847122;545
69847275;593
69847396;482
69847599;784
69847791;271
69849486;449
69849657;775
69850613;821
69851220;981
69854405;1684
69855425;317
69855489;1362
69855628;1208
69856947;942
69857248;59
69857586;147
69860739;1598
69862028;1631
69862722;705
69863646;795
69864424;135
69867826;691
69867865;1470
69868248;373
69869001;364
69869122;1653
69871575;694
69871657;956
69871956;1583
69872677;591
69873754;1390
69875082;671
69875456;968
69877717;80
69882714;18
69882956;1796
69886424;1540
69888044;374
69891738;1278
69892263;677
69894054;1190
69894086;1712
69894392;191
69894809;1383
69895658;616
69896678;903
69898857;422
69899083;1492
69899197;65
69899261;1411
69899592;1451
69902323;914
69903578;195
69905668;622
69905807;493
69907338;782
69910715;1208
69911774;1104
69912100;494
69912851;656
69913202;533
69913330;707
69913825;111
69914400;105
69916198;31
69918085;750
69919835;1380
69921291;385
69922564;910
69922895;1174
69922952;381
69923011;467
69923050;595
69923545;1244
69924355;1037
69925400;1072
69927305;616
69929605;787
69931556;1434
69931588;737
69931595;494
69934919;698
69935871;107
69936592;1741
69937299;1130
69937979;1215
69939179;1342
69939574;33
69940007;55
69940078;195
69941714;70
69942983;915
69943900;518
69946106;495
69946266;1580
69948235;1257
69949981;1616
69950357;661
69953339;1421
69954238;359
69955824;513
69960586;1676
69960643;1249
69961371;1148
69962142;865
69962313;365
69962765;1490
69966169;1516
69966450;593
69966653;229
69966888;1179
69967100;1250
69967246;396
69969418;849
69970484;75
69972923;657
69974066;1341
69976277;655
69976462;83
69977258;1390
69977393;436
69978029;680
69978246;156
69978449;1280
69979597;616
69982223;521
69982928;809
69985835;827
69989424;1149
69989602;480
69990800;296
69991813;815
69993198;1492
69994332;1381
69995142;270
69995434;1073
69995637;587
69997218;1518
69997481;510
69997905;659
69998003;268
69999429;232
